Character,Word,Count
CHARLOTTE,was,18
CHARLOTTE,between,1
CHARLOTTE,places,2
CHARLOTTE,said,3
CHARLOTTE,that,26
CHARLOTTE,would,9
CHARLOTTE,come,9
CHARLOTTE,even,2
CHARLOTTE,though,2
CHARLOTTE,pretending,1
CHARLOTTE,you're,11
CHARLOTTE,man,8
CHARLOTTE,wants,2
CHARLOTTE,will,2
CHARLOTTE,soon,2
CHARLOTTE,don't,11
CHARLOTTE,faith,3
CHARLOTTE,in,19
CHARLOTTE,yourself,2
CHARLOTTE,has,2
CHARLOTTE,one,7
CHARLOTTE,day,2
CHARLOTTE,you'll,2
CHARLOTTE,believe,2
CHARLOTTE,she,4
CHARLOTTE,exits,1
CHARLOTTE,how,7
CHARLOTTE,many,2
CHARLOTTE,different,1
CHARLOTTE,languages,1
CHARLOTTE,are,12
CHARLOTTE,there,8
CHARLOTTE,remind,1
CHARLOTTE,the,53
CHARLOTTE,people,5
CHARLOTTE,our,2
CHARLOTTE,line,1
CHARLOTTE,of,14
CHARLOTTE,work,3
CHARLOTTE,terrible,1
CHARLOTTE,at,5
CHARLOTTE,keeping,1
CHARLOTTE,secrets,1
CHARLOTTE,about,15
CHARLOTTE,dig,1
CHARLOTTE,then,5
CHARLOTTE,tell,5
CHARLOTTE,open,1
CHARLOTTE,not,14
CHARLOTTE,by,1
CHARLOTTE,few,1
CHARLOTTE,million,2
CHARLOTTE,years,1
CHARLOTTE,it's,13
CHARLOTTE,anursus,1
CHARLOTTE,maritimus,1
CHARLOTTE,as,5
CHARLOTTE,polar,1
CHARLOTTE,bear,1
CHARLOTTE,excavating,1
CHARLOTTE,hi,1
CHARLOTTE,can't,3
CHARLOTTE,alive,2
CHARLOTTE,why,7
CHARLOTTE,wouldn't,2
CHARLOTTE,wanna,1
CHARLOTTE,so,6
CHARLOTTE,you've,2
CHARLOTTE,all,8
CHARLOTTE,been,5
CHARLOTTE,living,2
CHARLOTTE,here,11
CHARLOTTE,this,19
CHARLOTTE,entire,2
CHARLOTTE,time,2
CHARLOTTE,claire,1
CHARLOTTE,is,11
CHARLOTTE,your,10
CHARLOTTE,baby,2
CHARLOTTE,did,4
CHARLOTTE,on,13
CHARLOTTE,island,11
CHARLOTTE,that's,4
CHARLOTTE,amazing,1
CHARLOTTE,well,5
CHARLOTTE,i've,7
CHARLOTTE,more,5
CHARLOTTE,questions,1
CHARLOTTE,ask,3
CHARLOTTE,they,5
CHARLOTTE,can,7
CHARLOTTE,wait,1
CHARLOTTE,until,1
CHARLOTTE,we,21
CHARLOTTE,get,9
CHARLOTTE,back,12
CHARLOTTE,freighter,3
CHARLOTTE,got,6
CHARLOTTE,these,3
CHARLOTTE,transponders,1
CHARLOTTE,if,10
CHARLOTTE,just,17
CHARLOTTE,sit,1
CHARLOTTE,tight,1
CHARLOTTE,they're,6
CHARLOTTE,gonna,7
CHARLOTTE,be,6
CHARLOTTE,okay,4
CHARLOTTE,four,1
CHARLOTTE,including,2
CHARLOTTE,dunno,2
CHARLOTTE,pilot,1
CHARLOTTE,trying,5
CHARLOTTE,put,2
CHARLOTTE,down,1
CHARLOTTE,jump,1
CHARLOTTE,chaos,1
CHARLOTTE,lucky,1
CHARLOTTE,wha,1
CHARLOTTE,what,25
CHARLOTTE,need,2
CHARLOTTE,stay,3
CHARLOTTE,where,4
CHARLOTTE,find,3
CHARLOTTE,us,10
CHARLOTTE,them,5
CHARLOTTE,somebody,1
CHARLOTTE,from,3
CHARLOTTE,my,13
CHARLOTTE,team,1
CHARLOTTE,what's,8
CHARLOTTE,wrong,4
CHARLOTTE,with,10
CHARLOTTE,we're,7
CHARLOTTE,because,5
CHARLOTTE,almost,1
CHARLOTTE,died,1
CHARLOTTE,jumping,1
CHARLOTTE,out,7
CHARLOTTE,helicopter,2
CHARLOTTE,called,3
CHARLOTTE,help,2
CHARLOTTE,do,14
CHARLOTTE,whatever,1
CHARLOTTE,asking,1
CHARLOTTE,permission,1
CHARLOTTE,bloody,4
CHARLOTTE,stop,3
CHARLOTTE,getting,1
CHARLOTTE,mutters,1
CHARLOTTE,vest,3
CHARLOTTE,feel,3
CHARLOTTE,like,6
CHARLOTTE,cinder,1
CHARLOTTE,block,1
CHARLOTTE,chest,1
CHARLOTTE,i'll,1
CHARLOTTE,survive,1
CHARLOTTE,really,2
CHARLOTTE,seemed,1
CHARLOTTE,shoot,2
CHARLOTTE,sarcastically,1
CHARLOTTE,much,1
CHARLOTTE,comfortable,1
CHARLOTTE,now,3
CHARLOTTE,thanks,2
CHARLOTTE,means,1
CHARLOTTE,hostage,1
CHARLOTTE,love,3
CHARLOTTE,hey,7
CHARLOTTE,yeah,7
CHARLOTTE,chuckles,2
CHARLOTTE,go,6
CHARLOTTE,fun,1
CHARLOTTE,having,1
CHARLOTTE,no,10
CHARLOTTE,remember,4
CHARLOTTE,two,2
CHARLOTTE,three,2
CHARLOTTE,bad,2
CHARLOTTE,progress,1
CHARLOTTE,should,3
CHARLOTTE,answering,3
CHARLOTTE,another,1
CHARLOTTE,number,1
CHARLOTTE,only,3
CHARLOTTE,supposed,3
CHARLOTTE,use,3
CHARLOTTE,emergencies,1
CHARLOTTE,regina,1
CHARLOTTE,charlotte,3
CHARLOTTE,minkowski,1
CHARLOTTE,wasn't,2
CHARLOTTE,talk,1
CHARLOTTE,their,3
CHARLOTTE,friends,3
CHARLOTTE,make,2
CHARLOTTE,sure,3
CHARLOTTE,alright,1
CHARLOTTE,left,2
CHARLOTTE,last,1
CHARLOTTE,night,2
CHARLOTTE,frank,1
CHARLOTTE,took,2
CHARLOTTE,up,9
CHARLOTTE,going,4
CHARLOTTE,again,3
CHARLOTTE,telling,1
CHARLOTTE,doctor,1
CHARLOTTE,heard,1
CHARLOTTE,same,1
CHARLOTTE,thing,4
CHARLOTTE,boat,4
CHARLOTTE,makes,1
CHARLOTTE,anything,3
CHARLOTTE,excuse,3
CHARLOTTE,wring,1
CHARLOTTE,hands,1
CHARLOTTE,together,1
CHARLOTTE,whisper,1
CHARLOTTE,prayer,1
CHARLOTTE,behalf,1
CHARLOTTE,dan,12
CHARLOTTE,let's,3
CHARLOTTE,confuse,1
CHARLOTTE,anyone,1
CHARLOTTE,mistake,1
CHARLOTTE,look,7
CHARLOTTE,jack,1
CHARLOTTE,communicate,1
CHARLOTTE,sayid,1
CHARLOTTE,desmond,1
CHARLOTTE,sat,1
CHARLOTTE,phone,1
CHARLOTTE,ran,1
CHARLOTTE,juice,1
CHARLOTTE,totally,1
CHARLOTTE,dead,1
CHARLOTTE,there's,1
CHARLOTTE,way,3
CHARLOTTE,call,1
CHARLOTTE,volunteered,1
CHARLOTTE,spare,1
CHARLOTTE,batteries,1
CHARLOTTE,packs,1
CHARLOTTE,threw,1
CHARLOTTE,chopper,1
CHARLOTTE,ahead,1
CHARLOTTE,show,1
CHARLOTTE,her,6
CHARLOTTE,uhh,1
CHARLOTTE,disable,1
CHARLOTTE,before,6
CHARLOTTE,against,1
CHARLOTTE,juliet,1
CHARLOTTE,eye,1
CHARLOTTE,certain,1
CHARLOTTE,benjamin,1
CHARLOTTE,linus,1
CHARLOTTE,gas,1
CHARLOTTE,kill,2
CHARLOTTE,everyone,1
CHARLOTTE,he's,5
CHARLOTTE,used,1
CHARLOTTE,both,3
CHARLOTTE,daniel,10
CHARLOTTE,very,1
CHARLOTTE,sorry,3
CHARLOTTE,choice,1
CHARLOTTE,daniel's,1
CHARLOTTE,inside,1
CHARLOTTE,securing,1
CHARLOTTE,facility,1
CHARLOTTE,than,2
CHARLOTTE,happy,1
CHARLOTTE,explain,2
CHARLOTTE,exactly,2
CHARLOTTE,saved,1
CHARLOTTE,life,2
CHARLOTTE,case,1
CHARLOTTE,haven't,2
CHARLOTTE,noticed,1
CHARLOTTE,scoffs,1
CHARLOTTE,told,5
CHARLOTTE,convinced,2
CHARLOTTE,em,1
CHARLOTTE,might,1
CHARLOTTE,keep,1
CHARLOTTE,playing,1
CHARLOTTE,part,1
CHARLOTTE,careful,1
CHARLOTTE,add,1
CHARLOTTE,list,1
CHARLOTTE,grab,1
CHARLOTTE,equipment,1
CHARLOTTE,shall,2
CHARLOTTE,pardon,1
CHARLOTTE,perhaps,1
CHARLOTTE,wife,3
CHARLOTTE,translate,1
CHARLOTTE,나한테,1
CHARLOTTE,원하는,1
CHARLOTTE,게,1
CHARLOTTE,뭐죠,1
CHARLOTTE,subtitle,4
CHARLOTTE,당신과,1
CHARLOTTE,당신,3
CHARLOTTE,친구는요,1
CHARLOTTE,rest,2
CHARLOTTE,yep,1
CHARLOTTE,mean,3
CHARLOTTE,anyway,1
CHARLOTTE,nothing's,1
CHARLOTTE,forever,1
CHARLOTTE,any,1
CHARLOTTE,sense,1
CHARLOTTE,still,1
CHARLOTTE,looking,3
CHARLOTTE,born,1
CHARLOTTE,bye,1
CHARLOTTE,thought,2
CHARLOTTE,oi,4
CHARLOTTE,hell,1
CHARLOTTE,doing,2
CHARLOTTE,widmore,1
CHARLOTTE,wh,1
CHARLOTTE,matter,2
CHARLOTTE,ugh,1
CHARLOTTE,nosebleed,1
CHARLOTTE,since,1
CHARLOTTE,little,3
CHARLOTTE,fine,5
CHARLOTTE,physicist,1
CHARLOTTE,isn't,2
CHARLOTTE,dillydally,1
CHARLOTTE,sighs,3
CHARLOTTE,something,2
CHARLOTTE,found,1
CHARLOTTE,jungle,1
CHARLOTTE,could,1
CHARLOTTE,bite,1
CHARLOTTE,eat,1
CHARLOTTE,seem,1
CHARLOTTE,shake,1
CHARLOTTE,headache,1
CHARLOTTE,weirdest,1
CHARLOTTE,earlier,1
CHARLOTTE,thinking,1
CHARLOTTE,mom,1
CHARLOTTE,sudden,1
CHARLOTTE,couldn't,1
CHARLOTTE,maiden,1
CHARLOTTE,name,3
CHARLOTTE,odd,1
CHARLOTTE,happening,2
CHARLOTTE,ow,1
CHARLOTTE,worse,1
CHARLOTTE,considering,2
CHARLOTTE,running,1
CHARLOTTE,lives,1
CHARLOTTE,complain,1
CHARLOTTE,actually,2
CHARLOTTE,worried,1
CHARLOTTE,or,3
CHARLOTTE,came,3
CHARLOTTE,right,2
CHARLOTTE,didn't,3
CHARLOTTE,say,3
CHARLOTTE,loved,1
CHARLOTTE,plenty,1
CHARLOTTE,other,2
CHARLOTTE,ways,1
CHARLOTTE,could've,1
CHARLOTTE,weren't,1
CHARLOTTE,blow,1
CHARLOTTE,ahh,1
CHARLOTTE,who,2
CHARLOTTE,groans,1
CHARLOTTE,grunts,1
CHARLOTTE,oh,6
CHARLOTTE,head,2
CHARLOTTE,exhales,1
CHARLOTTE,deeply,1
CHARLOTTE,happened,2
CHARLOTTE,bit,2
CHARLOTTE,dizzy,1
CHARLOTTE,better,1
CHARLOTTE,nothing,3
CHARLOTTE,sore,1
CHARLOTTE,feet,1
CHARLOTTE,take,1
CHARLOTTE,mind,2
CHARLOTTE,off,4
CHARLOTTE,eh,1
CHARLOTTE,sweet,1
CHARLOTTE,maybe,2
CHARLOTTE,wreckage,1
CHARLOTTE,looks,1
CHARLOTTE,locke,1
CHARLOTTE,his,1
CHARLOTTE,jin,2
CHARLOTTE,확실해,1
CHARLOTTE,그리고,1
CHARLOTTE,오키드까지,1
CHARLOTTE,가야,1
CHARLOTTE,한대,1
CHARLOTTE,station,1
CHARLOTTE,orchid,1
CHARLOTTE,섬을,1
CHARLOTTE,벗어나는,1
CHARLOTTE,법,1
CHARLOTTE,로크는,1
CHARLOTTE,여길,1
CHARLOTTE,벗어나,1
CHARLOTTE,친구들,1
CHARLOTTE,모두,1
CHARLOTTE,데려,3
CHARLOTTE,온대,1
CHARLOTTE,와이프도,1
CHARLOTTE,그래야만,1
CHARLOTTE,플래쉬를,1
CHARLOTTE,막을,1
CHARLOTTE,수,1
CHARLOTTE,있대요,1
CHARLOTTE,locke's,1
CHARLOTTE,planning,1
CHARLOTTE,leave,3
CHARLOTTE,bring,3
CHARLOTTE,thinks,1
CHARLOTTE,flashes,1
CHARLOTTE,klingon,1
CHARLOTTE,cries,1
CHARLOTTE,pain,1
CHARLOTTE,ah,1
CHARLOTTE,regaining,1
CHARLOTTE,consciousness,1
CHARLOTTE,frantically,1
CHARLOTTE,오지,2
CHARLOTTE,말라고,2
CHARLOTTE,해,2
CHARLOTTE,잘,1
CHARLOTTE,들어,1
CHARLOTTE,이,1
CHARLOTTE,곳은,1
CHARLOTTE,죽음,1
CHARLOTTE,뿐이야,1
CHARLOTTE,let,4
CHARLOTTE,place,2
CHARLOTTE,death,1
CHARLOTTE,small,1
CHARLOTTE,childish,2
CHARLOTTE,voice,4
CHARLOTTE,daddy,1
CHARLOTTE,reproachfully,1
CHARLOTTE,an,3
CHARLOTTE,adult,1
CHARLOTTE,mum,4
CHARLOTTE,marrying,1
CHARLOTTE,american,1
CHARLOTTE,suddenly,1
CHARLOTTE,confident,1
CHARLOTTE,ancient,1
CHARLOTTE,carthage,1
CHARLOTTE,hannibal,1
CHARLOTTE,himself,1
CHARLOTTE,without,1
CHARLOTTE,turn,1
CHARLOTTE,geronimo,1
CHARLOTTE,jackson,1
CHARLOTTE,knowing,1
CHARLOTTE,clear,1
CHARLOTTE,coughing,1
CHARLOTTE,grew,1
CHARLOTTE,dharma,1
CHARLOTTE,initiative,1
CHARLOTTE,moved,1
CHARLOTTE,away,1
CHARLOTTE,never,2
CHARLOTTE,dad,1
CHARLOTTE,england,1
CHARLOTTE,real,1
CHARLOTTE,i'd,1
CHARLOTTE,made,1
CHARLOTTE,became,1
CHARLOTTE,anthropologist,1
CHARLOTTE,searching,1
CHARLOTTE,whole,1
CHARLOTTE,scared,1
CHARLOTTE,ever,1
CHARLOTTE,die,2
CHARLOTTE,mother,1
CHARLOTTE,listen,2
CHARLOTTE,mischievous,1
CHARLOTTE,allowed,2
CHARLOTTE,chocolate,2
CHARLOTTE,dinner,2
CHARLOTTE,mm,1
CHARLOTTE,british,1
CHARLOTTE,accent,1
CHARLOTTE,name's,1
CHARLOTTE,yours,1
CHARLOTTE,uh,1
CHARLOTTE,huh,1
CHARLOTTE,most,1
CHARLOTTE,certainly,1
CHARLOTTE,am,1
CHARLOTTE,thank,1
CHARLOTTE,archaeology,1
CHARLOTTE,travel,1
CHARLOTTE,quite,1
CHARLOTTE,far,1
CHARLOTTE,romantic,1
CHARLOTTE,yes,2
CHARLOTTE,indiana,1
CHARLOTTE,jones,1
CHARLOTTE,um,2
CHARLOTTE,become,1
CHARLOTTE,cop,1
CHARLOTTE,favor,1
CHARLOTTE,james,2
CHARLOTTE,treat,1
CHARLOTTE,girls,1
CHARLOTTE,truth,1
CHARLOTTE,wow,1
CHARLOTTE,whip,1
CHARLOTTE,mmm,1
CHARLOTTE,hmm,1
CHARLOTTE,please,1
CHARLOTTE,borrow,1
CHARLOTTE,t,3
CHARLOTTE,shirt,2
CHARLOTTE,picture,1
CHARLOTTE,fell,1
CHARLOTTE,joking,1
CHARLOTTE,absolutely,1
CHARLOTTE,kick,1
CHARLOTTE,o'clock,1
CHARLOTTE,morning,1
CHARLOTTE,around,1
CHARLOTTE,next,1
CHARLOTTE,puppy,1
CHARLOTTE,dog,1
CHARLOTTE,eyes,1
CHARLOTTE,sad,1
CHARLOTTE,sunflower,1
CHARLOTTE,lonely,1
CHARLOTTE,guilty,1
CHARLOTTE,completely,1
CHARLOTTE,mad,1
CHARLOTTE,care,2
CHARLOTTE,blew,1
CHARLOTTE,wake,3
CHARLOTTE,following,1
CHARLOTTE,instructions,1
CHARLOTTE,band,3
CHARLOTTE,aren't,1
CHARLOTTE,entered,1
CHARLOTTE,room,1
CHARLOTTE,pointing,1
CHARLOTTE,charlie,1
CHARLOTTE,too,1
CHARLOTTE,picking,1
CHARLOTTE,yellowish,1
CHARLOTTE,tie,2
CHARLOTTE,great,1
CHARLOTTE,also,1
CHARLOTTE,blue,1
CHARLOTTE,either,1
CHARLOTTE,perfect,1
CHARLOTTE,s,5
CHARLOTTE,occasion,1
CHARLOTTE,favourite,1
CHARLOTTE,color,1
CHARLOTTE,conservative,1
CHARLOTTE,fashion,1
CHARLOTTE,conscious,1
CHARLOTTE,don,1
CHARLOTTE,worry,1
CHARLOTTE,pretty,1
CHARLOTTE,yellow,1
CHARLOTTE,nadia,1
CHARLOTTE,beautiful,1
CHARLOTTE,dying,2
CHARLOTTE,girl,1
CHARLOTTE,la,7
PICKETT,relax,2
PICKETT,buddy,1
PICKETT,i,13
PICKETT,ain't,1
PICKETT,movin,1
PICKETT,why,5
PICKETT,don't,6
PICKETT,you,43
PICKETT,just,8
PICKETT,put,2
PICKETT,that,9
PICKETT,down,2
PICKETT,you're,15
PICKETT,walt's,1
PICKETT,old,1
PICKETT,man,2
PICKETT,aren't,1
PICKETT,entering,1
PICKETT,with,4
PICKETT,kate,6
PICKETT,in,10
PICKETT,a,10
PICKETT,hood,1
PICKETT,hey,5
PICKETT,look,2
PICKETT,at,6
PICKETT,what,8
PICKETT,found,1
PICKETT,she,4
PICKETT,was,3
PICKETT,following,1
PICKETT,her,7
PICKETT,friend,1
PICKETT,about,3
PICKETT,half,1
PICKETT,click,1
PICKETT,behind,1
PICKETT,us,1
PICKETT,go,12
PICKETT,on,10
PICKETT,come,3
PICKETT,alex,3
PICKETT,to,28
PICKETT,let's,5
PICKETT,up,10
PICKETT,he,9
PICKETT,exits,2
PICKETT,get,11
PICKETT,can't,1
PICKETT,promise,1
PICKETT,this,6
PICKETT,won't,1
PICKETT,hurt,1
PICKETT,jabs,1
PICKETT,needle,1
PICKETT,michael's,1
PICKETT,arm,1
PICKETT,taking,1
PICKETT,some,1
PICKETT,blood,1
PICKETT,that's,3
PICKETT,it,7
PICKETT,all,2
PICKETT,done,1
PICKETT,see,2
PICKETT,the,18
PICKETT,funny,1
PICKETT,pages,1
PICKETT,lunch,2
PICKETT,we're,1
PICKETT,going,9
PICKETT,need,3
PICKETT,keep,1
PICKETT,your,4
PICKETT,strength,1
PICKETT,hold,3
PICKETT,okay,5
PICKETT,be,11
PICKETT,careful,1
PICKETT,out,6
PICKETT,there,6
PICKETT,are,4
PICKETT,looking,1
PICKETT,alright,4
PICKETT,here's,1
PICKETT,jig,1
PICKETT,these,1
PICKETT,rocks,1
PICKETT,here,9
PICKETT,where,4
PICKETT,two,2
PICKETT,pointing,2
PICKETT,chop,1
PICKETT,them,6
PICKETT,loose,1
PICKETT,sawyer,8
PICKETT,and,3
PICKETT,haul,1
PICKETT,of,10
PICKETT,well,5
PICKETT,it's,4
PICKETT,can,3
PICKETT,take,1
PICKETT,off,7
PICKETT,if,8
PICKETT,want,4
PICKETT,now,3
PICKETT,anything,3
PICKETT,raise,1
PICKETT,hand,1
PICKETT,10,1
PICKETT,minutes,1
PICKETT,for,4
PICKETT,no,2
PICKETT,questions,2
PICKETT,try,1
PICKETT,run,2
PICKETT,will,1
PICKETT,shocked,7
PICKETT,said,2
PICKETT,talk,1
PICKETT,each,2
PICKETT,other,2
PICKETT,touch,1
PICKETT,slacking,1
PICKETT,matter,1
PICKETT,fact,1
PICKETT,do,11
PICKETT,pisses,1
PICKETT,me,4
PICKETT,work,4
PICKETT,quarter,1
PICKETT,charge,1
PICKETT,got,5
PICKETT,any,2
PICKETT,more,1
PICKETT,as,2
PICKETT,soon,1
PICKETT,able,1
PICKETT,walk,1
PICKETT,wheelbarrow's,1
PICKETT,right,4
PICKETT,over,6
PICKETT,back,3
PICKETT,shut,2
PICKETT,time,2
PICKETT,give,1
PICKETT,an,2
PICKETT,excuse,1
PICKETT,yeah,3
PICKETT,shoves,1
PICKETT,they,7
PICKETT,she's,3
PICKETT,fine,2
PICKETT,what's,2
PICKETT,doing,2
PICKETT,tell,1
PICKETT,him,10
PICKETT,who,2
PICKETT,did,4
PICKETT,ought,1
PICKETT,know,5
PICKETT,way,2
PICKETT,my,2
PICKETT,wife,1
PICKETT,throwing,1
PICKETT,against,1
PICKETT,kate's,2
PICKETT,cage,5
PICKETT,love,6
PICKETT,guy,1
PICKETT,punching,3
PICKETT,punch,4
PICKETT,exiting,1
PICKETT,lock,1
PICKETT,opens,1
PICKETT,he's,2
PICKETT,day,1
PICKETT,oh,2
PICKETT,not,2
PICKETT,huh,2
PICKETT,irritated,1
PICKETT,sarcastically,1
PICKETT,lord,1
PICKETT,knows,1
PICKETT,wouldn't,1
PICKETT,break,1
PICKETT,team,1
PICKETT,angrily,1
PICKETT,walkie,3
PICKETT,is,3
PICKETT,someone's,1
PICKETT,grid,1
PICKETT,ground,1
PICKETT,points,2
PICKETT,too,2
PICKETT,moves,1
PICKETT,shoot,1
PICKETT,they're,1
PICKETT,doctor,1
PICKETT,again,1
PICKETT,unintelligible,1
PICKETT,reply,1
PICKETT,sure,2
PICKETT,does,1
PICKETT,how,1
PICKETT,hell,3
PICKETT,think,1
PICKETT,supposed,2
PICKETT,so,2
PICKETT,calm,1
PICKETT,sounds,1
PICKETT,like,1
PICKETT,great,1
PICKETT,idea,2
PICKETT,we,1
PICKETT,lower,1
PICKETT,our,1
PICKETT,little,1
PICKETT,sling,1
PICKETT,understand,1
PICKETT,weeks,1
PICKETT,order,1
PICKETT,stupid,1
PICKETT,sorry,1
PICKETT,jules,1
PICKETT,wanna,2
PICKETT,say,3
PICKETT,girl,1
PICKETT,best,1
PICKETT,tonight,1
PICKETT,walks,2
PICKETT,ben,2
PICKETT,his,2
PICKETT,life,1
PICKETT,hands,1
PICKETT,one,1
PICKETT,shephard,1
PICKETT,wasn't,1
PICKETT,even,1
PICKETT,jacob's,1
PICKETT,list,1
PICKETT,shoulda,1
PICKETT,when,1
PICKETT,had,1
PICKETT,chance,1
PICKETT,james,1
PICKETT,coming,1
PICKETT,there's,1
PICKETT,nothing,1
PICKETT,step,2
PICKETT,away,3
PICKETT,let,4
PICKETT,or,1
PICKETT,knees,2
PICKETT,pushes,1
PICKETT,watch,1
PICKETT,colleen,1
PICKETT,son,1
PICKETT,bitch,1
PICKETT,i'm,2
PICKETT,could,1
PICKETT,would,2
PICKETT,talkin,1
PICKETT,beeping,1
PICKETT,jason,2
PICKETT,anybody,1
PICKETT,hear,1
PICKETT,open,2
PICKETT,damn,2
PICKETT,camera,2
PICKETT,quiet,3
PICKETT,shh,2
PICKETT,where'd,1
PICKETT,whatever,1
PICKETT,says,1
PICKETT,believe,1
PICKETT,idiot,1
PICKETT,letting,1
PICKETT,ben's,1
PICKETT,surgery,1
PICKETT,woke,1
PICKETT,rather,1
PICKETT,die,1
PICKETT,than,1
PICKETT,working,1
PICKETT,ford,1
PICKETT,runway,2
PICKETT,building,1
PICKETT,only,1
PICKETT,reason,1
PICKETT,still,1
PICKETT,alive,1
PICKETT,but,1
PICKETT,minute,1
PICKETT,pickett,1
PICKETT,lets,1
PICKETT,axe,1
ALEX,it's,14
ALEX,okay,11
ALEX,he's,5
ALEX,just,12
ALEX,delivering,1
ALEX,a,17
ALEX,message,1
ALEX,he,13
ALEX,has,1
ALEX,to,53
ALEX,scare,1
ALEX,your,11
ALEX,friends,3
ALEX,do,13
ALEX,it,15
ALEX,you,80
ALEX,please,6
ALEX,is,15
ALEX,claire,1
ALEX,did,8
ALEX,she,4
ALEX,have,10
ALEX,the,31
ALEX,baby,2
ALEX,boy,1
ALEX,or,2
ALEX,girl,1
ALEX,michael,1
ALEX,sorry,2
ALEX,hey,6
ALEX,careful,2
ALEX,don't,8
ALEX,let,6
ALEX,them,12
ALEX,see,4
ALEX,talking,2
ALEX,me,18
ALEX,are,4
ALEX,they,7
ALEX,keeping,1
ALEX,in,16
ALEX,cages,2
ALEX,kate,3
ALEX,nods,1
ALEX,another,1
ALEX,guy,2
ALEX,there,8
ALEX,with,5
ALEX,about,3
ALEX,my,15
ALEX,age,1
ALEX,named,1
ALEX,karl,16
ALEX,you're,8
ALEX,not,5
ALEX,even,3
ALEX,supposed,1
ALEX,be,6
ALEX,that,10
ALEX,cage,3
ALEX,where'd,1
ALEX,get,14
ALEX,dress,1
ALEX,mine,2
ALEX,can,4
ALEX,keep,2
ALEX,looks,1
ALEX,better,4
ALEX,on,7
ALEX,anyway,1
ALEX,sawyer,1
ALEX,and,14
ALEX,come,4
ALEX,up,5
ALEX,go,9
ALEX,what,17
ALEX,gonna,7
ALEX,shoot,1
ALEX,him,9
ALEX,danny,1
ALEX,where,6
ALEX,i,44
ALEX,wanna,1
ALEX,talk,1
ALEX,ben,5
ALEX,hysterically,1
ALEX,tell,4
ALEX,off,2
ALEX,of,8
ALEX,as,3
ALEX,being,2
ALEX,dragged,1
ALEX,away,3
ALEX,listen,3
ALEX,whatever,1
ALEX,say,7
ALEX,believe,1
ALEX,they're,6
ALEX,kill,3
ALEX,boyfriend,2
ALEX,like,4
ALEX,killed,2
ALEX,this,6
ALEX,way,1
ALEX,inside,2
ALEX,yep,1
ALEX,basket,1
ALEX,weaving,1
ALEX,want,6
ALEX,one,5
ALEX,no,18
ALEX,but,9
ALEX,i've,1
ALEX,got,6
ALEX,boat,2
ALEX,yeah,6
ALEX,we've,1
ALEX,hurry,1
ALEX,there's,2
ALEX,something,4
ALEX,we,5
ALEX,need,3
ALEX,first,1
ALEX,held,1
ALEX,prisoner,1
ALEX,if,7
ALEX,help,3
ALEX,rescue,1
ALEX,promise,4
ALEX,i'll,3
ALEX,back,4
ALEX,other,3
ALEX,island,1
ALEX,surprised,2
ALEX,karl's,1
ALEX,only,3
ALEX,place,1
ALEX,haven't,1
ALEX,looked,1
ALEX,his,6
ALEX,name's,1
ALEX,aldo,2
ALEX,open,2
ALEX,door,1
ALEX,must,1
ALEX,gotten,1
ALEX,out,2
ALEX,their,2
ALEX,caught,1
ALEX,jungle,1
ALEX,now,6
ALEX,dad,9
ALEX,was,9
ALEX,who,5
ALEX,told,3
ALEX,bring,1
ALEX,here,4
ALEX,look,3
ALEX,maybe,1
ALEX,should,2
ALEX,call,1
ALEX,i'm,6
ALEX,sure,2
ALEX,nothing,1
ALEX,where's,2
ALEX,we're,2
ALEX,wait,5
ALEX,you'll,3
ALEX,pulling,1
ALEX,toward,1
ALEX,water,1
ALEX,let's,1
ALEX,why,8
ALEX,know,13
ALEX,missed,1
ALEX,too,1
ALEX,real,1
ALEX,soon,1
ALEX,ask,1
ALEX,watching,1
ALEX,anymore,1
ALEX,so,4
ALEX,truth,1
ALEX,why'd,1
ALEX,save,1
ALEX,life,3
ALEX,all,4
ALEX,time,1
ALEX,after,3
ALEX,people,3
ALEX,hate,3
ALEX,still,1
ALEX,fixed,1
ALEX,answer,1
ALEX,question,1
ALEX,she's,1
ALEX,rest,1
ALEX,going,5
ALEX,read,1
ALEX,her,2
ALEX,verdict,1
ALEX,pretty,1
ALEX,strict,1
ALEX,killing,2
ALEX,our,2
ALEX,own,1
ALEX,eye,2
ALEX,for,6
ALEX,an,1
ALEX,man,2
ALEX,murder,1
ALEX,wonder,1
ALEX,worried,1
ALEX,wasn't,1
ALEX,never,1
ALEX,would,2
ALEX,done,1
ALEX,3,1
ALEX,questions,1
ALEX,turn,1
ALEX,jack,1
ALEX,already,2
ALEX,meeting,1
ALEX,stopping,1
ALEX,shouldn't,2
ALEX,stand,1
ALEX,anything,1
ALEX,handing,1
ALEX,over,4
ALEX,note,1
ALEX,from,2
ALEX,outside,1
ALEX,room,5
ALEX,squealing,1
ALEX,ah,1
ALEX,locke,6
ALEX,bag,1
ALEX,father,4
ALEX,sent,1
ALEX,pack,1
ALEX,exasperated,1
ALEX,ryan,1
ALEX,how,3
ALEX,name,1
ALEX,frowning,1
ALEX,mother,2
ALEX,dead,3
ALEX,manipulating,1
ALEX,right,4
ALEX,that's,2
ALEX,does,1
ALEX,manipulates,1
ALEX,makes,1
ALEX,think,1
ALEX,idea,1
ALEX,submarine,1
ALEX,down,2
ALEX,at,1
ALEX,end,1
ALEX,dock,1
ALEX,entering,1
